Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code
France,Sainte-Croix-de-Mareuil,sainte-croix-de-mareuil,SAINTE-CROIX-DE-MAREUIL,24
France,Saint-Cybranet,saint-cybranet,SAINT-CYBRANET,24
France,Saint-Cyprien,saint-cyprien,SAINT-CYPRIEN,24
France,Saint-Cyr-les-Champagnes,saint-cyr-les-champagnes,SAINT-CYR-LES-CHAMPAGNES,24
France,Saint-Estèphe,saint-estephe,SAINT-ESTÈPHE,24
France,Saint-Étienne-de-Puycorbier,saint-etienne-de-puycorbier,SAINT-ÉTIENNE-DE-PUYCORBIER,24
France,Sainte-Eulalie-d'Ans,sainte-eulalie-d-ans,SAINTE-EULALIE-D'ANS,24
France,Saint-Félix-de-Bourdeilles,saint-felix-de-bourdeilles,SAINT-FÉLIX-DE-BOURDEILLES,24
France,Saint-Félix-de-Reillac-et-Mortemart,saint-felix-de-reillac-et-mortemart,SAINT-FÉLIX-DE-REILLAC-ET-MORTEMART,24
France,Saint-Félix-de-Villadeix,saint-felix-de-villadeix,SAINT-FÉLIX-DE-VILLADEIX,24
France,Sainte-Foy-de-Belvès,sainte-foy-de-belves,SAINTE-FOY-DE-BELVÈS,24
France,Sainte-Foy-de-Longas,sainte-foy-de-longas,SAINTE-FOY-DE-LONGAS,24
France,Saint-Front-d'Alemps,saint-front-d-alemps,SAINT-FRONT-D'ALEMPS,24
France,Saint-Front-de-Pradoux,saint-front-de-pradoux,SAINT-FRONT-DE-PRADOUX,24
France,Saint-Front-la-Rivière,saint-front-la-riviere,SAINT-FRONT-LA-RIVIÈRE,24
France,Saint-Front-sur-Nizonne,saint-front-sur-nizonne,SAINT-FRONT-SUR-NIZONNE,24
France,Saint-Geniès,saint-genies,SAINT-GENIÈS,24
France,Saint-Georges-Blancaneix,saint-georges-blancaneix,SAINT-GEORGES-BLANCANEIX,24
France,Saint-Georges-de-Montclard,saint-georges-de-montclard,SAINT-GEORGES-DE-MONTCLARD,24
France,Saint-Géraud-de-Corps,saint-geraud-de-corps,SAINT-GÉRAUD-DE-CORPS,24
France,Saint-Germain-de-Belvès,saint-germain-de-belves,SAINT-GERMAIN-DE-BELVÈS,24
France,Saint-Germain-des-Prés,saint-germain-des-pres,SAINT-GERMAIN-DES-PRÉS,24
France,Saint-Germain-du-Salembre,saint-germain-du-salembre,SAINT-GERMAIN-DU-SALEMBRE,24
France,Saint-Germain-et-Mons,saint-germain-et-mons,SAINT-GERMAIN-ET-MONS,24
France,Saint-Géry,saint-gery,SAINT-GÉRY,24
France,Saint-Geyrac,saint-geyrac,SAINT-GEYRAC,24
France,Saint-Hilaire-d'Estissac,saint-hilaire-d-estissac,SAINT-HILAIRE-D'ESTISSAC,24
France,Saint-Julien-Innocence-Eulalie,saint-julien-innocence-eulalie,SAINT-JULIEN-INNOCENCE-EULALIE,24
France,Saint-Jean-d'Ataux,saint-jean-d-ataux,SAINT-JEAN-D'ATAUX,24
France,Saint-Jean-de-Côle,saint-jean-de-cole,SAINT-JEAN-DE-CÔLE,24
France,Saint-Jean-d'Estissac,saint-jean-d-estissac,SAINT-JEAN-D'ESTISSAC,24
France,Saint-Jory-de-Chalais,saint-jory-de-chalais,SAINT-JORY-DE-CHALAIS,24
France,Saint-Jory-las-Bloux,saint-jory-las-bloux,SAINT-JORY-LAS-BLOUX,24
France,Saint-Julien-de-Lampon,saint-julien-de-lampon,SAINT-JULIEN-DE-LAMPON,24
France,Saint-Just,saint-just,SAINT-JUST,24
France,Saint-Laurent-des-Hommes,saint-laurent-des-hommes,SAINT-LAURENT-DES-HOMMES,24
France,Saint-Laurent-des-Vignes,saint-laurent-des-vignes,SAINT-LAURENT-DES-VIGNES,24
France,Saint-Laurent-la-Vallée,saint-laurent-la-vallee,SAINT-LAURENT-LA-VALLÉE,24
France,Saint-Léon-d'Issigeac,saint-leon-d-issigeac,SAINT-LÉON-D'ISSIGEAC,24
France,Saint-Léon-sur-l'Isle,saint-leon-sur-l-isle,SAINT-LÉON-SUR-L'ISLE,24
France,Saint-Léon-sur-Vézère,saint-leon-sur-vezere,SAINT-LÉON-SUR-VÉZÈRE,24
France,Saint-Louis-en-l'Isle,saint-louis-en-l-isle,SAINT-LOUIS-EN-L'ISLE,24
France,Saint-Marcel-du-Périgord,saint-marcel-du-perigord,SAINT-MARCEL-DU-PÉRIGORD,24
France,Saint-Marcory,saint-marcory,SAINT-MARCORY,24
France,Saint-Martial-d'Albarède,saint-martial-d-albarede,SAINT-MARTIAL-D'ALBARÈDE,24
France,Saint-Martial-d'Artenset,saint-martial-d-artenset,SAINT-MARTIAL-D'ARTENSET,24
France,Saint-Martial-de-Nabirat,saint-martial-de-nabirat,SAINT-MARTIAL-DE-NABIRAT,24
France,Saint-Martial-de-Valette,saint-martial-de-valette,SAINT-MARTIAL-DE-VALETTE,24
France,Saint-Martial-Viveyrol,saint-martial-viveyrol,SAINT-MARTIAL-VIVEYROL,24
France,Saint-Martin-de-Fressengeas,saint-martin-de-fressengeas,SAINT-MARTIN-DE-FRESSENGEAS,24
France,Saint-Martin-de-Gurson,saint-martin-de-gurson,SAINT-MARTIN-DE-GURSON,24
France,Saint-Martin-de-Ribérac,saint-martin-de-riberac,SAINT-MARTIN-DE-RIBÉRAC,24
France,Saint-Martin-des-Combes,saint-martin-des-combes,SAINT-MARTIN-DES-COMBES,24
France,Saint-Martin-l'Astier,saint-martin-l-astier,SAINT-MARTIN-L'ASTIER,24
France,Saint-Martin-le-Pin,saint-martin-le-pin,SAINT-MARTIN-LE-PIN,24
France,Saint-Mayme-de-Péreyrol,saint-mayme-de-pereyrol,SAINT-MAYME-DE-PÉREYROL,24
France,Saint-Méard-de-Drône,saint-meard-de-drone,SAINT-MÉARD-DE-DRÔNE,24
France,Saint-Méard-de-Gurçon,saint-meard-de-gurcon,SAINT-MÉARD-DE-GURÇON,24
France,Saint-Médard-de-Mussidan,saint-medard-de-mussidan,SAINT-MÉDARD-DE-MUSSIDAN,24
France,Saint-Médard-d'Excideuil,saint-medard-d-excideuil,SAINT-MÉDARD-D'EXCIDEUIL,24
France,Saint-Mesmin,saint-mesmin,SAINT-MESMIN,24
France,Saint-Michel-de-Double,saint-michel-de-double,SAINT-MICHEL-DE-DOUBLE,24
France,Saint-Michel-de-Montaigne,saint-michel-de-montaigne,SAINT-MICHEL-DE-MONTAIGNE,24
France,Saint-Michel-de-Villadeix,saint-michel-de-villadeix,SAINT-MICHEL-DE-VILLADEIX,24
France,Sainte-Mondane,sainte-mondane,SAINTE-MONDANE,24
France,Sainte-Nathalène,sainte-nathalene,SAINTE-NATHALÈNE,24
France,Saint-Nexans,saint-nexans,SAINT-NEXANS,24
France,Sainte-Orse,sainte-orse,SAINTE-ORSE,24
France,Saint-Pancrace,saint-pancrace,SAINT-PANCRACE,24
France,Saint-Pantaly-d'Excideuil,saint-pantaly-d-excideuil,SAINT-PANTALY-D'EXCIDEUIL,24
France,Saint-Pardoux-de-Drône,saint-pardoux-de-drone,SAINT-PARDOUX-DE-DRÔNE,24
France,Saint-Pardoux-et-Vielvic,saint-pardoux-et-vielvic,SAINT-PARDOUX-ET-VIELVIC,24
France,Saint-Pardoux-la-Rivière,saint-pardoux-la-riviere,SAINT-PARDOUX-LA-RIVIÈRE,24
France,Saint-Paul-de-Serre,saint-paul-de-serre,SAINT-PAUL-DE-SERRE,24
France,Saint-Paul-la-Roche,saint-paul-la-roche,SAINT-PAUL-LA-ROCHE,24
France,Saint-Paul-Lizonne,saint-paul-lizonne,SAINT-PAUL-LIZONNE,24
France,Saint-Perdoux,saint-perdoux,SAINT-PERDOUX,24
France,Saint-Pierre-de-Chignac,saint-pierre-de-chignac,SAINT-PIERRE-DE-CHIGNAC,24
France,Saint-Pierre-de-Côle,saint-pierre-de-cole,SAINT-PIERRE-DE-CÔLE,24
France,Saint-Pierre-de-Frugie,saint-pierre-de-frugie,SAINT-PIERRE-DE-FRUGIE,24
France,Saint-Pierre-d'Eyraud,saint-pierre-d-eyraud,SAINT-PIERRE-D'EYRAUD,24
France,Saint-Pompon,saint-pompon,SAINT-POMPON,24
France,Saint-Priest-les-Fougères,saint-priest-les-fougeres,SAINT-PRIEST-LES-FOUGÈRES,24
France,Saint Privat en Périgord,saint-privat-en-perigord,SAINT PRIVAT EN PÉRIGORD,24
France,Saint-Rabier,saint-rabier,SAINT-RABIER,24
France,Sainte-Radegonde,sainte-radegonde,SAINTE-RADEGONDE,24
France,Saint-Raphaël,saint-raphael,SAINT-RAPHAËL,24
France,Saint-Rémy,saint-remy,SAINT-RÉMY,24
France,Saint-Romain-de-Monpazier,saint-romain-de-monpazier,SAINT-ROMAIN-DE-MONPAZIER,24
France,Saint-Romain-et-Saint-Clément,saint-romain-et-saint-clement,SAINT-ROMAIN-ET-SAINT-CLÉMENT,24
France,Saint-Saud-Lacoussière,saint-saud-lacoussiere,SAINT-SAUD-LACOUSSIÈRE,24
France,Saint-Sauveur,saint-sauveur,SAINT-SAUVEUR,24
France,Saint-Sauveur-Lalande,saint-sauveur-lalande,SAINT-SAUVEUR-LALANDE,24
France,Saint-Seurin-de-Prats,saint-seurin-de-prats,SAINT-SEURIN-DE-PRATS,24
France,Saint-Séverin-d'Estissac,saint-severin-d-estissac,SAINT-SÉVERIN-D'ESTISSAC,24
France,Saint-Sulpice-de-Roumagnac,saint-sulpice-de-roumagnac,SAINT-SULPICE-DE-ROUMAGNAC,24
France,Saint-Sulpice-d'Excideuil,saint-sulpice-d-excideuil,SAINT-SULPICE-D'EXCIDEUIL,24
France,Sainte-Trie,sainte-trie,SAINTE-TRIE,24
France,Saint-Victor,saint-victor,SAINT-VICTOR,24
France,Saint-Vincent-de-Connezac,saint-vincent-de-connezac,SAINT-VINCENT-DE-CONNEZAC,24
France,Saint-Vincent-de-Cosse,saint-vincent-de-cosse,SAINT-VINCENT-DE-COSSE,24
France,Saint-Vincent-Jalmoutiers,saint-vincent-jalmoutiers,SAINT-VINCENT-JALMOUTIERS,24
France,Saint-Vincent-le-Paluel,saint-vincent-le-paluel,SAINT-VINCENT-LE-PALUEL,24
France,Saint-Vincent-sur-l'Isle,saint-vincent-sur-l-isle,SAINT-VINCENT-SUR-L'ISLE,24
France,Saint-Vivien,saint-vivien,SAINT-VIVIEN,24
France,Salagnac,salagnac,SALAGNAC,24
France,Salignac-Eyvigues,salignac-eyvigues,SALIGNAC-EYVIGUES,24
France,Salles-de-Belvès,salles-de-belves,SALLES-DE-BELVÈS,24
France,Salon,salon,SALON,24
France,Sarlande,sarlande,SARLANDE,24
France,Sarlat-la-Canéda,sarlat-la-caneda,SARLAT-LA-CANÉDA,24
France,Sarliac-sur-l'Isle,sarliac-sur-l-isle,SARLIAC-SUR-L'ISLE,24
France,Sarrazac,sarrazac,SARRAZAC,24
France,Saussignac,saussignac,SAUSSIGNAC,24
France,Savignac-de-Miremont,savignac-de-miremont,SAVIGNAC-DE-MIREMONT,24
France,Savignac-de-Nontron,savignac-de-nontron,SAVIGNAC-DE-NONTRON,24
France,Savignac-Lédrier,savignac-ledrier,SAVIGNAC-LÉDRIER,24
France,Savignac-les-Églises,savignac-les-eglises,SAVIGNAC-LES-ÉGLISES,24
France,Sceau-Saint-Angel,sceau-saint-angel,SCEAU-SAINT-ANGEL,24
France,Segonzac,segonzac,SEGONZAC,24
France,Sergeac,sergeac,SERGEAC,24
France,Serres-et-Montguyard,serres-et-montguyard,SERRES-ET-MONTGUYARD,24
France,Servanches,servanches,SERVANCHES,24
France,Sigoulès-et-Flaugeac,sigoules-et-flaugeac,SIGOULÈS-ET-FLAUGEAC,24
France,Simeyrols,simeyrols,SIMEYROLS,24
France,Singleyrac,singleyrac,SINGLEYRAC,24
France,Siorac-de-Ribérac,siorac-de-riberac,SIORAC-DE-RIBÉRAC,24
France,Siorac-en-Périgord,siorac-en-perigord,SIORAC-EN-PÉRIGORD,24
France,Sorges et Ligueux en Périgord,sorges-et-ligueux-en-perigord,SORGES ET LIGUEUX EN PÉRIGORD,24
France,Soudat,soudat,SOUDAT,24
France,Soulaures,soulaures,SOULAURES,24
France,Sourzac,sourzac,SOURZAC,24
France,Tamniès,tamnies,TAMNIÈS,24
France,Teillots,teillots,TEILLOTS,24
France,Temple-Laguyon,temple-laguyon,TEMPLE-LAGUYON,24
France,Terrasson-Lavilledieu,terrasson-lavilledieu,TERRASSON-LAVILLEDIEU,24
France,Teyjat,teyjat,TEYJAT,24
France,Thénac,thenac,THÉNAC,24
France,Thenon,thenon,THENON,24
France,Thiviers,thiviers,THIVIERS,24
France,Thonac,thonac,THONAC,24
France,Tocane-Saint-Apre,tocane-saint-apre,TOCANE-SAINT-APRE,24
France,La Tour-Blanche-Cercles,la-tour-blanche-cercles,LA TOUR-BLANCHE-CERCLES,24
France,Tourtoirac,tourtoirac,TOURTOIRAC,24
France,Trélissac,trelissac,TRÉLISSAC,24
France,Trémolat,tremolat,TRÉMOLAT,24
France,Tursac,tursac,TURSAC,24
France,Urval,urval,URVAL,24
France,Vallereuil,vallereuil,VALLEREUIL,24
France,Valojoulx,valojoulx,VALOJOULX,24
France,Vanxains,vanxains,VANXAINS,24
France,Varaignes,varaignes,VARAIGNES,24
France,Varennes,varennes,VARENNES,24
France,Vaunac,vaunac,VAUNAC,24
France,Vélines,velines,VÉLINES,24
France,Vendoire,vendoire,VENDOIRE,24
France,Verdon,verdon,VERDON,24
France,Vergt,vergt,VERGT,24
France,Vergt-de-Biron,vergt-de-biron,VERGT-DE-BIRON,24
France,Verteillac,verteillac,VERTEILLAC,24
France,Veyrignac,veyrignac,VEYRIGNAC,24
France,Veyrines-de-Domme,veyrines-de-domme,VEYRINES-DE-DOMME,24
France,Veyrines-de-Vergt,veyrines-de-vergt,VEYRINES-DE-VERGT,24
France,Vézac,vezac,VÉZAC,24
France,Villac,villac,VILLAC,24
France,Villamblard,villamblard,VILLAMBLARD,24
France,Villars,villars,VILLARS,24
France,Villefranche-de-Lonchat,villefranche-de-lonchat,VILLEFRANCHE-DE-LONCHAT,24
France,Villefranche-du-Périgord,villefranche-du-perigord,VILLEFRANCHE-DU-PÉRIGORD,24
France,Villetoureix,villetoureix,VILLETOUREIX,24
France,Vitrac,vitrac,VITRAC,24
France,Abbans-Dessous,abbans-dessous,ABBANS-DESSOUS,25
France,Abbans-Dessus,abbans-dessus,ABBANS-DESSUS,25
France,Abbenans,abbenans,ABBENANS,25
France,Abbévillers,abbevillers,ABBÉVILLERS,25
France,Accolans,accolans,ACCOLANS,25
France,Adam-lès-Passavant,adam-les-passavant,ADAM-LÈS-PASSAVANT,25
France,Adam-lès-Vercel,adam-les-vercel,ADAM-LÈS-VERCEL,25
France,Aibre,aibre,AIBRE,25
France,Aïssey,aissey,AÏSSEY,25
France,Allenjoie,allenjoie,ALLENJOIE,25
France,Les Alliés,les-allies,LES ALLIÉS,25
France,Allondans,allondans,ALLONDANS,25
France,Amagney,amagney,AMAGNEY,25
France,Amancey,amancey,AMANCEY,25
France,Amathay-Vésigneux,amathay-vesigneux,AMATHAY-VÉSIGNEUX,25
France,Amondans,amondans,AMONDANS,25
France,Anteuil,anteuil,ANTEUIL,25
France,Appenans,appenans,APPENANS,25
France,Arbouans,arbouans,ARBOUANS,25
France,Arc-et-Senans,arc-et-senans,ARC-ET-SENANS,25
France,Arcey,arcey,ARCEY,25
France,Arçon,arcon,ARÇON,25
France,Arc-sous-Cicon,arc-sous-cicon,ARC-SOUS-CICON,25
France,Arc-sous-Montenot,arc-sous-montenot,ARC-SOUS-MONTENOT,25
France,Aubonne,aubonne,AUBONNE,25
France,Audeux,audeux,AUDEUX,25
France,Audincourt,audincourt,AUDINCOURT,25
France,Autechaux,autechaux,AUTECHAUX,25
France,Autechaux-Roide,autechaux-roide,AUTECHAUX-ROIDE,25
France,Les Auxons,les-auxons,LES AUXONS,25
France,Avanne-Aveney,avanne-aveney,AVANNE-AVENEY,25
France,Avilley,avilley,AVILLEY,25
France,Avoudrey,avoudrey,AVOUDREY,25
France,Badevel,badevel,BADEVEL,25
France,Bannans,bannans,BANNANS,25
France,Le Barboux,le-barboux,LE BARBOUX,25
France,Bart,bart,BART,25
France,Bartherans,bartherans,BARTHERANS,25
France,Battenans-les-Mines,battenans-les-mines,BATTENANS-LES-MINES,25
France,Battenans-Varin,battenans-varin,BATTENANS-VARIN,25
France,Baume-les-Dames,baume-les-dames,BAUME-LES-DAMES,25
France,Bavans,bavans,BAVANS,25
France,Belfays,belfays,BELFAYS,25
France,Le Bélieu,le-belieu,LE BÉLIEU,25
France,Belleherbe,belleherbe,BELLEHERBE,25
France,Belmont,belmont,BELMONT,25
France,Belvoir,belvoir,BELVOIR,25
France,Berche,berche,BERCHE,25
France,Berthelange,berthelange,BERTHELANGE,25
France,Besançon,besancon,BESANÇON,25
France,Bethoncourt,bethoncourt,BETHONCOURT,25
France,Beure,beure,BEURE,25
France,Beutal,beutal,BEUTAL,25
France,Val-d'Usiers,val-d-usiers,VAL-D'USIERS,25
France,Bief,bief,BIEF,25
France,Le Bizot,le-bizot,LE BIZOT,25
France,Blamont,blamont,BLAMONT,25
France,Blarians,blarians,BLARIANS,25
France,Blussangeaux,blussangeaux,BLUSSANGEAUX,25
France,Blussans,blussans,BLUSSANS,25
France,Bolandoz,bolandoz,BOLANDOZ,25
France,Bondeval,bondeval,BONDEVAL,25
France,Bonnal,bonnal,BONNAL,25
France,Bonnay,bonnay,BONNAY,25
France,Bonnétage,bonnetage,BONNÉTAGE,25
France,Bonnevaux,bonnevaux,BONNEVAUX,25
France,La Bosse,la-bosse,LA BOSSE,25
France,Bouclans,bouclans,BOUCLANS,25
France,Boujailles,boujailles,BOUJAILLES,25
France,Bourguignon,bourguignon,BOURGUIGNON,25
France,Bournois,bournois,BOURNOIS,25
France,Boussières,boussieres,BOUSSIÈRES,25
France,Bouverans,bouverans,BOUVERANS,25
France,Braillans,braillans,BRAILLANS,25
France,Branne,branne,BRANNE,25
France,Breconchaux,breconchaux,BRECONCHAUX,25
France,Bremondans,bremondans,BREMONDANS,25
France,Brères,breres,BRÈRES,25
France,Les Bréseux,les-breseux,LES BRÉSEUX,25
France,La Bretenière,la-breteniere,LA BRETENIÈRE,25
France,Bretigney,bretigney,BRETIGNEY,25
France,Bretigney-Notre-Dame,bretigney-notre-dame,BRETIGNEY-NOTRE-DAME,25
France,Bretonvillers,bretonvillers,BRETONVILLERS,25
France,Brey-et-Maison-du-Bois,brey-et-maison-du-bois,BREY-ET-MAISON-DU-BOIS,25
France,Brognard,brognard,BROGNARD,25
France,Buffard,buffard,BUFFARD,25
France,Bugny,bugny,BUGNY,25
France,Bulle,bulle,BULLE,25
France,Burgille,burgille,BURGILLE,25
France,Burnevillers,burnevillers,BURNEVILLERS,25
France,Busy,busy,BUSY,25
France,By,by,BY,25
France,Byans-sur-Doubs,byans-sur-doubs,BYANS-SUR-DOUBS,25
France,Cademène,cademene,CADEMÈNE,25
France,Cendrey,cendrey,CENDREY,25
France,Cernay-l'Église,cernay-l-eglise,CERNAY-L'ÉGLISE,25
France,Cessey,cessey,CESSEY,25
France,Chaffois,chaffois,CHAFFOIS,25
France,Chalèze,chaleze,CHALÈZE,25
France,Chalezeule,chalezeule,CHALEZEULE,25
France,Chamesey,chamesey,CHAMESEY,25
France,Chamesol,chamesol,CHAMESOL,25
France,Champagney,champagney,CHAMPAGNEY,25
France,Champlive,champlive,CHAMPLIVE,25
France,Champoux,champoux,CHAMPOUX,25
France,Champvans-les-Moulins,champvans-les-moulins,CHAMPVANS-LES-MOULINS,25
France,Chantrans,chantrans,CHANTRANS,25
France,Chapelle-des-Bois,chapelle-des-bois,CHAPELLE-DES-BOIS,25
France,Chapelle-d'Huin,chapelle-d-huin,CHAPELLE-D'HUIN,25
France,Charmauvillers,charmauvillers,CHARMAUVILLERS,25
France,Charmoille,charmoille,CHARMOILLE,25
France,Charnay,charnay,CHARNAY,25
France,Charquemont,charquemont,CHARQUEMONT,25
France,Chassagne-Saint-Denis,chassagne-saint-denis,CHASSAGNE-SAINT-DENIS,25
France,Châteauvieux-les-Fossés,chateauvieux-les-fosses,CHÂTEAUVIEUX-LES-FOSSÉS,25
France,Châtelblanc,chatelblanc,CHÂTELBLANC,25
France,Châtillon-Guyotte,chatillon-guyotte,CHÂTILLON-GUYOTTE,25
France,Châtillon-le-Duc,chatillon-le-duc,CHÂTILLON-LE-DUC,25
France,Chaucenne,chaucenne,CHAUCENNE,25
France,Les Terres-de-Chaux,les-terres-de-chaux,LES TERRES-DE-CHAUX,25
France,La Chaux,la-chaux,LA CHAUX,25
France,Chaux-lès-Passavant,chaux-les-passavant,CHAUX-LÈS-PASSAVANT,25
France,Chaux-Neuve,chaux-neuve,CHAUX-NEUVE,25
France,Chay,chay,CHAY,25
France,Chazot,chazot,CHAZOT,25
France,Chemaudin et Vaux,chemaudin-et-vaux,CHEMAUDIN ET VAUX,25
France,La Chenalotte,la-chenalotte,LA CHENALOTTE,25
France,Chenecey-Buillon,chenecey-buillon,CHENECEY-BUILLON,25
France,Chevigney-sur-l'Ognon,chevigney-sur-l-ognon,CHEVIGNEY-SUR-L'OGNON,25
France,Chevigney-lès-Vercel,chevigney-les-vercel,CHEVIGNEY-LÈS-VERCEL,25
France,La Chevillotte,la-chevillotte,LA CHEVILLOTTE,25
France,Chevroz,chevroz,CHEVROZ,25
France,Chouzelot,chouzelot,CHOUZELOT,25
France,Cléron,cleron,CLÉRON,25
France,Pays-de-Clerval,pays-de-clerval,PAYS-DE-CLERVAL,25
France,La Cluse-et-Mijoux,la-cluse-et-mijoux,LA CLUSE-ET-MIJOUX,25
France,Colombier-Fontaine,colombier-fontaine,COLOMBIER-FONTAINE,25
France,Les Combes,les-combes,LES COMBES,25
France,Consolation-Maisonnettes,consolation-maisonnettes,CONSOLATION-MAISONNETTES,25
France,Corcelles-Ferrières,corcelles-ferrieres,CORCELLES-FERRIÈRES,25
France,Corcelle-Mieslot,corcelle-mieslot,CORCELLE-MIESLOT,25
France,Corcondray,corcondray,CORCONDRAY,25
France,Côtebrune,cotebrune,CÔTEBRUNE,25
France,Courcelles-lès-Montbéliard,courcelles-les-montbeliard,COURCELLES-LÈS-MONTBÉLIARD,25
France,Courcelles,courcelles,COURCELLES,25
France,Courchapon,courchapon,COURCHAPON,25
France,Cour-Saint-Maurice,cour-saint-maurice,COUR-SAINT-MAURICE,25
France,Courtefontaine,courtefontaine,COURTEFONTAINE,25
France,Courtetain-et-Salans,courtetain-et-salans,COURTETAIN-ET-SALANS,25
France,Courvières,courvieres,COURVIÈRES,25
France,Crosey-le-Grand,crosey-le-grand,CROSEY-LE-GRAND,25
France,Crosey-le-Petit,crosey-le-petit,CROSEY-LE-PETIT,25
France,Le Crouzet,le-crouzet,LE CROUZET,25
France,Crouzet-Migette,crouzet-migette,CROUZET-MIGETTE,25
France,Cubrial,cubrial,CUBRIAL,25
France,Cubry,cubry,CUBRY,25
France,Cusance,cusance,CUSANCE,25
France,Cuse-et-Adrisans,cuse-et-adrisans,CUSE-ET-ADRISANS,25
France,Cussey-sur-Lison,cussey-sur-lison,CUSSEY-SUR-LISON,25
France,Cussey-sur-l'Ognon,cussey-sur-l-ognon,CUSSEY-SUR-L'OGNON,25
France,Dambelin,dambelin,DAMBELIN,25
France,Dambenois,dambenois,DAMBENOIS,25
France,Dammartin-les-Templiers,dammartin-les-templiers,DAMMARTIN-LES-TEMPLIERS,25
France,Dampierre-les-Bois,dampierre-les-bois,DAMPIERRE-LES-BOIS,25
France,Dampierre-sur-le-Doubs,dampierre-sur-le-doubs,DAMPIERRE-SUR-LE-DOUBS,25
France,Dampjoux,dampjoux,DAMPJOUX,25
France,Damprichard,damprichard,DAMPRICHARD,25
France,Dannemarie,dannemarie,DANNEMARIE,25
France,Dannemarie-sur-Crète,dannemarie-sur-crete,DANNEMARIE-SUR-CRÈTE,25
France,Dasle,dasle,DASLE,25
France,Deluz,deluz,DELUZ,25
France,Désandans,desandans,DÉSANDANS,25
France,Déservillers,deservillers,DÉSERVILLERS,25
France,Devecey,devecey,DEVECEY,25
France,Dommartin,dommartin,DOMMARTIN,25
France,Dompierre-les-Tilleuls,dompierre-les-tilleuls,DOMPIERRE-LES-TILLEULS,25
France,Domprel,domprel,DOMPREL,25
France,Doubs,doubs,DOUBS,25
France,Dung,dung,DUNG,25
France,Durnes,durnes,DURNES,25
France,Échay,echay,ÉCHAY,25
France,Échenans,echenans,ÉCHENANS,25
France,Échevannes,echevannes,ÉCHEVANNES,25
France,École-Valentin,ecole-valentin,ÉCOLE-VALENTIN,25
France,Les Écorces,les-ecorces,LES ÉCORCES,25
France,Écot,ecot,ÉCOT,25
France,L'Écouvotte,l-ecouvotte,L'ÉCOUVOTTE,25
France,Écurcey,ecurcey,ÉCURCEY,25
France,Émagny,emagny,ÉMAGNY,25
France,Épenouse,epenouse,ÉPENOUSE,25
France,Épenoy,epenoy,ÉPENOY,25
France,Épeugney,epeugney,ÉPEUGNEY,25
France,Esnans,esnans,ESNANS,25
France,Étalans,etalans,ÉTALANS,25
France,Éternoz,eternoz,ÉTERNOZ,25
France,Étouvans,etouvans,ÉTOUVANS,25
France,Étrabonne,etrabonne,ÉTRABONNE,25
France,Étrappe,etrappe,ÉTRAPPE,25
France,Étray,etray,ÉTRAY,25
France,Étupes,etupes,ÉTUPES,25
France,Évillers,evillers,ÉVILLERS,25
France,Exincourt,exincourt,EXINCOURT,25
France,Eysson,eysson,EYSSON,25
France,Faimbe,faimbe,FAIMBE,25
France,Fallerans,fallerans,FALLERANS,25
France,Ferrières-le-Lac,ferrieres-le-lac,FERRIÈRES-LE-LAC,25
France,Ferrières-les-Bois,ferrieres-les-bois,FERRIÈRES-LES-BOIS,25
France,Fertans,fertans,FERTANS,25
France,Fesches-le-Châtel,fesches-le-chatel,FESCHES-LE-CHÂTEL,25
France,Fessevillers,fessevillers,FESSEVILLERS,25
France,Feule,feule,FEULE,25
France,Les Fins,les-fins,LES FINS,25
France,Flagey,flagey,FLAGEY,25
France,Flagey-Rigney,flagey-rigney,FLAGEY-RIGNEY,25
France,Flangebouche,flangebouche,FLANGEBOUCHE,25
France,Fleurey,fleurey,FLEUREY,25
France,Fontain,fontain,FONTAIN,25
France,Fontaine-lès-Clerval,fontaine-les-clerval,FONTAINE-LÈS-CLERVAL,25
France,Fontenelle-Montby,fontenelle-montby,FONTENELLE-MONTBY,25
France,Les Fontenelles,les-fontenelles,LES FONTENELLES,25
France,Fontenotte,fontenotte,FONTENOTTE,25
France,Fourbanne,fourbanne,FOURBANNE,25
France,Fourcatier-et-Maison-Neuve,fourcatier-et-maison-neuve,FOURCATIER-ET-MAISON-NEUVE,25
France,Fourg,fourg,FOURG,25
France,Les Fourgs,les-fourgs,LES FOURGS,25
France,Fournet-Blancheroche,fournet-blancheroche,FOURNET-BLANCHEROCHE,25
France,Frambouhans,frambouhans,FRAMBOUHANS,25
France,Franey,franey,FRANEY,25
France,Franois,franois,FRANOIS,25
France,Frasne,frasne,FRASNE,25
France,Froidevaux,froidevaux,FROIDEVAUX,25
France,Fuans,fuans,FUANS,25
France,Gellin,gellin,GELLIN,25
France,Gémonval,gemonval,GÉMONVAL,25
France,Geneuille,geneuille,GENEUILLE,25
France,Geney,geney,GENEY,25
France,Gennes,gennes,GENNES,25
France,Germéfontaine,germefontaine,GERMÉFONTAINE,25
France,Germondans,germondans,GERMONDANS,25
France,Gevresin,gevresin,GEVRESIN,25
France,Gilley,gilley,GILLEY,25
France,Glamondans,glamondans,GLAMONDANS,25
France,Glay,glay,GLAY,25
France,Glère,glere,GLÈRE,25
France,Gondenans-Montby,gondenans-montby,GONDENANS-MONTBY,25
France,Gondenans-les-Moulins,gondenans-les-moulins,GONDENANS-LES-MOULINS,25
