Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code
Suisse,Alto Malcantone,Alto Malcantone,ALTO MALCANTONE,2105
Suisse,Monteceneri,Monteceneri,MONTECENERI,2105
Suisse,Tresa,Tresa,TRESA,2105
Suisse,Val Mara,Val Mara,VAL MARA,2105
Suisse,Balerna,Balerna,BALERNA,2106
Suisse,Castel San Pietro,Castel San Pietro,CASTEL SAN PIETRO,2106
Suisse,Chiasso,Chiasso,CHIASSO,2106
Suisse,Coldrerio,Coldrerio,COLDRERIO,2106
Suisse,Mendrisio,Mendrisio,MENDRISIO,2106
Suisse,Morbio Inferiore,Morbio Inferiore,MORBIO INFERIORE,2106
Suisse,Novazzano,Novazzano,NOVAZZANO,2106
Suisse,Riva San Vitale,Riva San Vitale,RIVA SAN VITALE,2106
Suisse,Stabio,Stabio,STABIO,2106
Suisse,Vacallo,Vacallo,VACALLO,2106
Suisse,Breggia,Breggia,BREGGIA,2106
Suisse,Biasca,Biasca,BIASCA,2107
Suisse,Riviera,Riviera,RIVIERA,2107
Suisse,Bosco/Gurin,Bosco/Gurin,BOSCO/GURIN,2108
Suisse,Campo (Vallemaggia),Campo (Vallemaggia),CAMPO (VALLEMAGGIA),2108
Suisse,Cerentino,Cerentino,CERENTINO,2108
Suisse,Cevio,Cevio,CEVIO,2108
Suisse,Linescio,Linescio,LINESCIO,2108
Suisse,Maggia,Maggia,MAGGIA,2108
Suisse,Lavizzara,Lavizzara,LAVIZZARA,2108
Suisse,Avegno Gordevio,Avegno Gordevio,AVEGNO GORDEVIO,2108
Suisse,Terre di Pedemonte,Terre di Pedemonte,TERRE DI PEDEMONTE,2104
Suisse,Centovalli,Centovalli,CENTOVALLI,2104
Suisse,Gambarogno,Gambarogno,GAMBAROGNO,2104
Suisse,Verzasca,Verzasca,VERZASCA,2104
Suisse,Aigle,Aigle,AIGLE,2221
Suisse,Bex,Bex,BEX,2221
Suisse,Chessel,Chessel,CHESSEL,2221
Suisse,Corbeyrier,Corbeyrier,CORBEYRIER,2221
Suisse,Gryon,Gryon,GRYON,2221
Suisse,Lavey-Morcles,Lavey-Morcles,LAVEY-MORCLES,2221
Suisse,Leysin,Leysin,LEYSIN,2221
Suisse,Noville,Noville,NOVILLE,2221
Suisse,Ollon,Ollon,OLLON,2221
Suisse,Ormont-Dessous,Ormont-Dessous,ORMONT-DESSOUS,2221
Suisse,Ormont-Dessus,Ormont-Dessus,ORMONT-DESSUS,2221
Suisse,Rennaz,Rennaz,RENNAZ,2221
Suisse,Roche (VD),Roche (VD),ROCHE (VD),2221
Suisse,Villeneuve (VD),Villeneuve (VD),VILLENEUVE (VD),2221
Suisse,Yvorne,Yvorne,YVORNE,2221
Suisse,Aubonne,Aubonne,AUBONNE,2227
Suisse,Ballens,Ballens,BALLENS,2227
Suisse,Berolle,Berolle,BEROLLE,2227
Suisse,Bière,Biere,BIÈRE,2227
Suisse,Bougy-Villars,Bougy-Villars,BOUGY-VILLARS,2227
Suisse,Féchy,Fechy,FÉCHY,2227
Suisse,Gimel,Gimel,GIMEL,2227
Suisse,Longirod,Longirod,LONGIROD,2228
Suisse,Marchissy,Marchissy,MARCHISSY,2228
Suisse,Mollens (VD),Mollens (VD),MOLLENS (VD),2227
Suisse,Saint-George,Saint-George,SAINT-GEORGE,2228
Suisse,Saint-Livres,Saint-Livres,SAINT-LIVRES,2227
Suisse,Saint-Oyens,Saint-Oyens,SAINT-OYENS,2227
Suisse,Saubraz,Saubraz,SAUBRAZ,2227
Suisse,Avenches,Avenches,AVENCHES,2222
Suisse,Cudrefin,Cudrefin,CUDREFIN,2222
Suisse,Faoug,Faoug,FAOUG,2222
Suisse,Vully-les-Lacs,Vully-les-Lacs,VULLY-LES-LACS,2222
Suisse,Bettens,Bettens,BETTENS,2223
Suisse,Bournens,Bournens,BOURNENS,2223
Suisse,Boussens,Boussens,BOUSSENS,2223
Suisse,La Chaux (Cossonay),La Chaux (Cossonay),LA CHAUX (COSSONAY),2227
Suisse,Chavannes-le-Veyron,Chavannes-le-Veyron,CHAVANNES-LE-VEYRON,2227
Suisse,Chevilly,Chevilly,CHEVILLY,2227
Suisse,Cossonay,Cossonay,COSSONAY,2227
Suisse,Cuarnens,Cuarnens,CUARNENS,2227
Suisse,Daillens,Daillens,DAILLENS,2223
Suisse,Dizy,Dizy,DIZY,2227
Suisse,Eclépens,Eclepens,ECLÉPENS,2227
Suisse,Ferreyres,Ferreyres,FERREYRES,2227
Suisse,Gollion,Gollion,GOLLION,2227
Suisse,Grancy,Grancy,GRANCY,2227
Suisse,L'Isle,L'Isle,L'ISLE,2227
Suisse,Lussery-Villars,Lussery-Villars,LUSSERY-VILLARS,2223
Suisse,Mauraz,Mauraz,MAURAZ,2227
Suisse,Mex (VD),Mex (VD),MEX (VD),2223
Suisse,Moiry,Moiry,MOIRY,2227
Suisse,Mont-la-Ville,Mont-la-Ville,MONT-LA-VILLE,2227
Suisse,Montricher,Montricher,MONTRICHER,2227
Suisse,Orny,Orny,ORNY,2227
Suisse,Penthalaz,Penthalaz,PENTHALAZ,2223
Suisse,Penthaz,Penthaz,PENTHAZ,2223
Suisse,Pompaples,Pompaples,POMPAPLES,2227
Suisse,La Sarraz,La Sarraz,LA SARRAZ,2227
Suisse,Senarclens,Senarclens,SENARCLENS,2227
Suisse,Sullens,Sullens,SULLENS,2223
Suisse,Vufflens-la-Ville,Vufflens-la-Ville,VUFFLENS-LA-VILLE,2223
Suisse,Assens,Assens,ASSENS,2223
Suisse,Bercher,Bercher,BERCHER,2223
Suisse,Bottens,Bottens,BOTTENS,2223
Suisse,Bretigny-sur-Morrens,Bretigny-sur-Morrens,BRETIGNY-SUR-MORRENS,2223
Suisse,Cugy (VD),Cugy (VD),CUGY (VD),2223
Suisse,Echallens,Echallens,ECHALLENS,2223
Suisse,Essertines-sur-Yverdon,Essertines-sur-Yverdon,ESSERTINES-SUR-YVERDON,2223
Suisse,Etagnières,Etagnieres,ETAGNIÈRES,2223
Suisse,Fey,Fey,FEY,2223
Suisse,Froideville,Froideville,FROIDEVILLE,2223
Suisse,Morrens (VD),Morrens (VD),MORRENS (VD),2223
Suisse,Oulens-sous-Echallens,Oulens-sous-Echallens,OULENS-SOUS-ECHALLENS,2223
Suisse,Pailly,Pailly,PAILLY,2223
Suisse,Penthéréaz,Penthereaz,PENTHÉRÉAZ,2223
Suisse,Poliez-Pittet,Poliez-Pittet,POLIEZ-PITTET,2223
Suisse,Rueyres,Rueyres,RUEYRES,2223
Suisse,Saint-Barthélemy (VD),Saint-Barthelemy (VD),SAINT-BARTHÉLEMY (VD),2223
Suisse,Villars-le-Terroir,Villars-le-Terroir,VILLARS-LE-TERROIR,2223
Suisse,Vuarrens,Vuarrens,VUARRENS,2223
Suisse,Montilliez,Montilliez,MONTILLIEZ,2223
Suisse,Goumoëns,Goumoens,GOUMOËNS,2223
Suisse,Bonvillars,Bonvillars,BONVILLARS,2224
Suisse,Bullet,Bullet,BULLET,2224
Suisse,Champagne,Champagne,CHAMPAGNE,2224
Suisse,Concise,Concise,CONCISE,2224
Suisse,Corcelles-près-Concise,Corcelles-pres-Concise,CORCELLES-PRÈS-CONCISE,2224
Suisse,Fiez,Fiez,FIEZ,2224
Suisse,Fontaines-sur-Grandson,Fontaines-sur-Grandson,FONTAINES-SUR-GRANDSON,2224
Suisse,Giez,Giez,GIEZ,2224
Suisse,Grandevent,Grandevent,GRANDEVENT,2224
Suisse,Grandson,Grandson,GRANDSON,2224
Suisse,Mauborget,Mauborget,MAUBORGET,2224
Suisse,Mutrux,Mutrux,MUTRUX,2224
Suisse,Novalles,Novalles,NOVALLES,2224
Suisse,Onnens (VD),Onnens (VD),ONNENS (VD),2224
Suisse,Provence,Provence,PROVENCE,2224
Suisse,Sainte-Croix,Sainte-Croix,SAINTE-CROIX,2224
Suisse,Tévenon,Tevenon,TÉVENON,2224
Suisse,Belmont-sur-Lausanne,Belmont-sur-Lausanne,BELMONT-SUR-LAUSANNE,2226
Suisse,Cheseaux-sur-Lausanne,Cheseaux-sur-Lausanne,CHESEAUX-SUR-LAUSANNE,2225
Suisse,Crissier,Crissier,CRISSIER,2229
Suisse,Epalinges,Epalinges,EPALINGES,2225
Suisse,Jouxtens-Mézery,Jouxtens-Mezery,JOUXTENS-MÉZERY,2225
Suisse,Lausanne,Lausanne,LAUSANNE,2225
Suisse,Le Mont-sur-Lausanne,Le Mont-sur-Lausanne,LE MONT-SUR-LAUSANNE,2225
Suisse,Paudex,Paudex,PAUDEX,2226
Suisse,Prilly,Prilly,PRILLY,2229
Suisse,Pully,Pully,PULLY,2226
Suisse,Renens (VD),Renens (VD),RENENS (VD),2229
Suisse,Romanel-sur-Lausanne,Romanel-sur-Lausanne,ROMANEL-SUR-LAUSANNE,2225
Suisse,Chexbres,Chexbres,CHEXBRES,2226
Suisse,Forel (Lavaux),Forel (Lavaux),FOREL (LAVAUX),2226
Suisse,Lutry,Lutry,LUTRY,2226
Suisse,Puidoux,Puidoux,PUIDOUX,2226
Suisse,Rivaz,Rivaz,RIVAZ,2226
Suisse,Saint-Saphorin (Lavaux),Saint-Saphorin (Lavaux),SAINT-SAPHORIN (LAVAUX),2226
Suisse,Savigny,Savigny,SAVIGNY,2226
Suisse,Bourg-en-Lavaux,Bourg-en-Lavaux,BOURG-EN-LAVAUX,2226
Suisse,Aclens,Aclens,ACLENS,2227
Suisse,Bremblens,Bremblens,BREMBLENS,2227
Suisse,Buchillon,Buchillon,BUCHILLON,2227
Suisse,Bussigny,Bussigny,BUSSIGNY,2229
Suisse,Chavannes-près-Renens,Chavannes-pres-Renens,CHAVANNES-PRÈS-RENENS,2229
Suisse,Chigny,Chigny,CHIGNY,2227
Suisse,Clarmont,Clarmont,CLARMONT,2227
Suisse,Denens,Denens,DENENS,2227
Suisse,Denges,Denges,DENGES,2227
Suisse,Echandens,Echandens,ECHANDENS,2227
Suisse,Echichens,Echichens,ECHICHENS,2227
Suisse,Ecublens (VD),Ecublens (VD),ECUBLENS (VD),2229
Suisse,Etoy,Etoy,ETOY,2227
Suisse,Lavigny,Lavigny,LAVIGNY,2227
Suisse,Lonay,Lonay,LONAY,2227
Suisse,Lully (VD),Lully (VD),LULLY (VD),2227
Suisse,Lussy-sur-Morges,Lussy-sur-Morges,LUSSY-SUR-MORGES,2227
Suisse,Morges,Morges,MORGES,2227
Suisse,Préverenges,Preverenges,PRÉVERENGES,2227
Suisse,Romanel-sur-Morges,Romanel-sur-Morges,ROMANEL-SUR-MORGES,2227
Suisse,Saint-Prex,Saint-Prex,SAINT-PREX,2227
Suisse,Saint-Sulpice (VD),Saint-Sulpice (VD),SAINT-SULPICE (VD),2229
Suisse,Tolochenaz,Tolochenaz,TOLOCHENAZ,2227
Suisse,Vaux-sur-Morges,Vaux-sur-Morges,VAUX-SUR-MORGES,2227
Suisse,Villars-Sainte-Croix,Villars-Sainte-Croix,VILLARS-SAINTE-CROIX,2229
Suisse,Villars-sous-Yens,Villars-sous-Yens,VILLARS-SOUS-YENS,2227
Suisse,Vufflens-le-Château,Vufflens-le-Chateau,VUFFLENS-LE-CHÂTEAU,2227
Suisse,Vullierens,Vullierens,VULLIERENS,2227
Suisse,Yens,Yens,YENS,2227
Suisse,Hautemorges,Hautemorges,HAUTEMORGES,2227
Suisse,Boulens,Boulens,BOULENS,2223
Suisse,Bussy-sur-Moudon,Bussy-sur-Moudon,BUSSY-SUR-MOUDON,2222
Suisse,Chavannes-sur-Moudon,Chavannes-sur-Moudon,CHAVANNES-SUR-MOUDON,2222
Suisse,Curtilles,Curtilles,CURTILLES,2222
Suisse,Dompierre (VD),Dompierre (VD),DOMPIERRE (VD),2222
Suisse,Hermenches,Hermenches,HERMENCHES,2222
Suisse,Lovatens,Lovatens,LOVATENS,2222
Suisse,Lucens,Lucens,LUCENS,2222
Suisse,Moudon,Moudon,MOUDON,2222
Suisse,Ogens,Ogens,OGENS,2223
Suisse,Prévonloup,Prevonloup,PRÉVONLOUP,2222
Suisse,Rossenges,Rossenges,ROSSENGES,2222
Suisse,Syens,Syens,SYENS,2222
Suisse,Villars-le-Comte,Villars-le-Comte,VILLARS-LE-COMTE,2222
Suisse,Vucherens,Vucherens,VUCHERENS,2222
Suisse,Montanaire,Montanaire,MONTANAIRE,2223
Suisse,Arnex-sur-Nyon,Arnex-sur-Nyon,ARNEX-SUR-NYON,2228
Suisse,Arzier-Le Muids,Arzier-Le Muids,ARZIER-LE MUIDS,2228
Suisse,Bassins,Bassins,BASSINS,2228
Suisse,Begnins,Begnins,BEGNINS,2228
Suisse,Bogis-Bossey,Bogis-Bossey,BOGIS-BOSSEY,2228
Suisse,Borex,Borex,BOREX,2228
Suisse,Chavannes-de-Bogis,Chavannes-de-Bogis,CHAVANNES-DE-BOGIS,2228
Suisse,Chavannes-des-Bois,Chavannes-des-Bois,CHAVANNES-DES-BOIS,2228
Suisse,Chéserex,Cheserex,CHÉSEREX,2228
Suisse,Coinsins,Coinsins,COINSINS,2228
Suisse,Commugny,Commugny,COMMUGNY,2228
Suisse,Coppet,Coppet,COPPET,2228
Suisse,Crans (VD),Crans (VD),CRANS (VD),2228
Suisse,Crassier,Crassier,CRASSIER,2228
Suisse,Duillier,Duillier,DUILLIER,2228
Suisse,Eysins,Eysins,EYSINS,2228
Suisse,Founex,Founex,FOUNEX,2228
Suisse,Genolier,Genolier,GENOLIER,2228
Suisse,Gingins,Gingins,GINGINS,2228
Suisse,Givrins,Givrins,GIVRINS,2228
Suisse,Gland,Gland,GLAND,2228
Suisse,Grens,Grens,GRENS,2228
Suisse,Mies,Mies,MIES,2228
Suisse,Nyon,Nyon,NYON,2228
Suisse,Prangins,Prangins,PRANGINS,2228
Suisse,La Rippe,La Rippe,LA RIPPE,2228
Suisse,Saint-Cergue,Saint-Cergue,SAINT-CERGUE,2228
Suisse,Signy-Avenex,Signy-Avenex,SIGNY-AVENEX,2228
Suisse,Tannay,Tannay,TANNAY,2228
Suisse,Trélex,Trelex,TRÉLEX,2228
Suisse,Le Vaud,Le Vaud,LE VAUD,2228
Suisse,Vich,Vich,VICH,2228
Suisse,L'Abergement,L'Abergement,L'ABERGEMENT,2224
Suisse,Agiez,Agiez,AGIEZ,2224
Suisse,Arnex-sur-Orbe,Arnex-sur-Orbe,ARNEX-SUR-ORBE,2224
Suisse,Ballaigues,Ballaigues,BALLAIGUES,2224
Suisse,Baulmes,Baulmes,BAULMES,2224
Suisse,Bavois,Bavois,BAVOIS,2224
Suisse,Bofflens,Bofflens,BOFFLENS,2224
Suisse,Bretonnières,Bretonnieres,BRETONNIÈRES,2224
Suisse,Chavornay,Chavornay,CHAVORNAY,2224
Suisse,Les Clées,Les Clees,LES CLÉES,2224
Suisse,Croy,Croy,CROY,2224
Suisse,Juriens,Juriens,JURIENS,2224
Suisse,Lignerolle,Lignerolle,LIGNEROLLE,2224
Suisse,Montcherand,Montcherand,MONTCHERAND,2224
Suisse,Orbe,Orbe,ORBE,2224
Suisse,La Praz,La Praz,LA PRAZ,2224
Suisse,Premier,Premier,PREMIER,2224
Suisse,Rances,Rances,RANCES,2224
Suisse,Romainmôtier-Envy,Romainmotier-Envy,ROMAINMÔTIER-ENVY,2224
Suisse,Sergey,Sergey,SERGEY,2224
Suisse,Valeyres-sous-Rances,Valeyres-sous-Rances,VALEYRES-SOUS-RANCES,2224
Suisse,Vallorbe,Vallorbe,VALLORBE,2224
Suisse,Vaulion,Vaulion,VAULION,2224
Suisse,Vuiteboeuf,Vuiteboeuf,VUITEBOEUF,2224
Suisse,Corcelles-le-Jorat,Corcelles-le-Jorat,CORCELLES-LE-JORAT,2222
Suisse,Maracon,Maracon,MARACON,2226
Suisse,Montpreveyres,Montpreveyres,MONTPREVEYRES,2226
Suisse,Ropraz,Ropraz,ROPRAZ,2222
Suisse,Servion,Servion,SERVION,2226
Suisse,Vulliens,Vulliens,VULLIENS,2222
Suisse,Jorat-Menthue,Jorat-Menthue,JORAT-MENTHUE,2223
Suisse,Oron,Oron,ORON,2226
Suisse,Jorat-Mézières,Jorat-Mezieres,JORAT-MÉZIÈRES,2226
Suisse,Champtauroz,Champtauroz,CHAMPTAUROZ,2222
Suisse,Chevroux,Chevroux,CHEVROUX,2222
Suisse,Corcelles-près-Payerne,Corcelles-pres-Payerne,CORCELLES-PRÈS-PAYERNE,2222
Suisse,Grandcour,Grandcour,GRANDCOUR,2222
Suisse,Henniez,Henniez,HENNIEZ,2222
Suisse,Missy,Missy,MISSY,2222
Suisse,Payerne,Payerne,PAYERNE,2222
Suisse,Trey,Trey,TREY,2222
Suisse,Treytorrens (Payerne),Treytorrens (Payerne),TREYTORRENS (PAYERNE),2222
Suisse,Villarzel,Villarzel,VILLARZEL,2222
Suisse,Valbroye,Valbroye,VALBROYE,2222
Suisse,Château-d'Oex,Chateau-d'Oex,CHÂTEAU-D'OEX,2230
Suisse,Rossinière,Rossiniere,ROSSINIÈRE,2230
Suisse,Rougemont,Rougemont,ROUGEMONT,2230
Suisse,Allaman,Allaman,ALLAMAN,2227
Suisse,Bursinel,Bursinel,BURSINEL,2228
Suisse,Bursins,Bursins,BURSINS,2228
Suisse,Burtigny,Burtigny,BURTIGNY,2228
Suisse,Dully,Dully,DULLY,2228
Suisse,Essertines-sur-Rolle,Essertines-sur-Rolle,ESSERTINES-SUR-ROLLE,2228
Suisse,Gilly,Gilly,GILLY,2228
Suisse,Luins,Luins,LUINS,2228
Suisse,Mont-sur-Rolle,Mont-sur-Rolle,MONT-SUR-ROLLE,2228
Suisse,Perroy,Perroy,PERROY,2228
Suisse,Rolle,Rolle,ROLLE,2228
Suisse,Tartegnin,Tartegnin,TARTEGNIN,2228
Suisse,Vinzel,Vinzel,VINZEL,2228
Suisse,L'Abbaye,L'Abbaye,L'ABBAYE,2224
Suisse,Le Chenit,Le Chenit,LE CHENIT,2224
Suisse,Le Lieu,Le Lieu,LE LIEU,2224
Suisse,Chardonne,Chardonne,CHARDONNE,2230
Suisse,Corseaux,Corseaux,CORSEAUX,2230
Suisse,Corsier-sur-Vevey,Corsier-sur-Vevey,CORSIER-SUR-VEVEY,2230
Suisse,Jongny,Jongny,JONGNY,2230
Suisse,Montreux,Montreux,MONTREUX,2230
Suisse,La Tour-de-Peilz,La Tour-de-Peilz,LA TOUR-DE-PEILZ,2230
Suisse,Vevey,Vevey,VEVEY,2230
Suisse,Veytaux,Veytaux,VEYTAUX,2230
Suisse,Blonay - Saint-Légier,Blonay - Saint-Legier,BLONAY - SAINT-LÉGIER,2230
Suisse,Belmont-sur-Yverdon,Belmont-sur-Yverdon,BELMONT-SUR-YVERDON,2224
Suisse,Bioley-Magnoux,Bioley-Magnoux,BIOLEY-MAGNOUX,2224
Suisse,Chamblon,Chamblon,CHAMBLON,2224
Suisse,Champvent,Champvent,CHAMPVENT,2224
Suisse,Chavannes-le-Chêne,Chavannes-le-Chene,CHAVANNES-LE-CHÊNE,2224
Suisse,Chêne-Pâquier,Chene-Paquier,CHÊNE-PÂQUIER,2224
Suisse,Cheseaux-Noréaz,Cheseaux-Noreaz,CHESEAUX-NORÉAZ,2224
Suisse,Cronay,Cronay,CRONAY,2224
Suisse,Cuarny,Cuarny,CUARNY,2224
Suisse,Démoret,Demoret,DÉMORET,2224
Suisse,Donneloye,Donneloye,DONNELOYE,2224
Suisse,Ependes (VD),Ependes (VD),EPENDES (VD),2224
Suisse,Mathod,Mathod,MATHOD,2224
Suisse,Molondin,Molondin,MOLONDIN,2224
Suisse,Montagny-près-Yverdon,Montagny-pres-Yverdon,MONTAGNY-PRÈS-YVERDON,2224
Suisse,Oppens,Oppens,OPPENS,2223
Suisse,Orges,Orges,ORGES,2224
Suisse,Orzens,Orzens,ORZENS,2224
Suisse,Pomy,Pomy,POMY,2224
Suisse,Rovray,Rovray,ROVRAY,2224
Suisse,Suchy,Suchy,SUCHY,2224
Suisse,Suscévaz,Suscevaz,SUSCÉVAZ,2224
Suisse,Treycovagnes,Treycovagnes,TREYCOVAGNES,2224
Suisse,Ursins,Ursins,URSINS,2224
Suisse,Valeyres-sous-Montagny,Valeyres-sous-Montagny,VALEYRES-SOUS-MONTAGNY,2224
Suisse,Valeyres-sous-Ursins,Valeyres-sous-Ursins,VALEYRES-SOUS-URSINS,2224
Suisse,Villars-Epeney,Villars-Epeney,VILLARS-EPENEY,2224
Suisse,Vugelles-La Mothe,Vugelles-La Mothe,VUGELLES-LA MOTHE,2224
Suisse,Yverdon-les-Bains,Yverdon-les-Bains,YVERDON-LES-BAINS,2224
Suisse,Yvonand,Yvonand,YVONAND,2224
Suisse,Brig-Glis,Brig-Glis,BRIG-GLIS,2301
Suisse,Eggerberg,Eggerberg,EGGERBERG,2301
Suisse,Naters,Naters,NATERS,2301
Suisse,Ried-Brig,Ried-Brig,RIED-BRIG,2301
Suisse,Simplon,Simplon,SIMPLON,2301
Suisse,Termen,Termen,TERMEN,2301
Suisse,Zwischbergen,Zwischbergen,ZWISCHBERGEN,2301
Suisse,Ardon,Ardon,ARDON,2302
Suisse,Chamoson,Chamoson,CHAMOSON,2302
Suisse,Conthey,Conthey,CONTHEY,2302
Suisse,Nendaz,Nendaz,NENDAZ,2302
Suisse,Vétroz,Vetroz,VÉTROZ,2302
Suisse,Bourg-Saint-Pierre,Bourg-Saint-Pierre,BOURG-SAINT-PIERRE,2303
Suisse,Liddes,Liddes,LIDDES,2303
Suisse,Orsières,Orsieres,ORSIÈRES,2303
Suisse,Sembrancher,Sembrancher,SEMBRANCHER,2303
Suisse,Val de Bagnes,Val de Bagnes,VAL DE BAGNES,2303
Suisse,Bellwald,Bellwald,BELLWALD,2304
Suisse,Binn,Binn,BINN,2304
Suisse,Ernen,Ernen,ERNEN,2304
Suisse,Fiesch,Fiesch,FIESCH,2304
Suisse,Fieschertal,Fieschertal,FIESCHERTAL,2304
Suisse,Lax,Lax,LAX,2304
Suisse,Obergoms,Obergoms,OBERGOMS,2304
Suisse,Goms,Goms,GOMS,2304
Suisse,Ayent,Ayent,AYENT,2305
Suisse,Evolène,Evolene,EVOLÈNE,2305
Suisse,Hérémence,Heremence,HÉRÉMENCE,2305
Suisse,Saint-Martin (VS),Saint-Martin (VS),SAINT-MARTIN (VS),2305
Suisse,Vex,Vex,VEX,2305
Suisse,Mont-Noble,Mont-Noble,MONT-NOBLE,2305
Suisse,Agarn,Agarn,AGARN,2306
Suisse,Albinen,Albinen,ALBINEN,2306
Suisse,Ergisch,Ergisch,ERGISCH,2306
Suisse,Inden,Inden,INDEN,2306
Suisse,Leuk,Leuk,LEUK,2306
Suisse,Leukerbad,Leukerbad,LEUKERBAD,2306
Suisse,Oberems,Oberems,OBEREMS,2306
Suisse,Salgesch,Salgesch,SALGESCH,2306
Suisse,Varen,Varen,VAREN,2306
Suisse,Guttet-Feschel,Guttet-Feschel,GUTTET-FESCHEL,2306
Suisse,Gampel-Bratsch,Gampel-Bratsch,GAMPEL-BRATSCH,2306
Suisse,Turtmann-Unterems,Turtmann-Unterems,TURTMANN-UNTEREMS,2306
Suisse,Bovernier,Bovernier,BOVERNIER,2307
Suisse,Fully,Fully,FULLY,2307
Suisse,Isérables,Iserables,ISÉRABLES,2307
Suisse,Leytron,Leytron,LEYTRON,2307
Suisse,Martigny,Martigny,MARTIGNY,2307
Suisse,Martigny-Combe,Martigny-Combe,MARTIGNY-COMBE,2307
Suisse,Riddes,Riddes,RIDDES,2307
Suisse,Saillon,Saillon,SAILLON,2307
Suisse,Saxon,Saxon,SAXON,2307
Suisse,Trient,Trient,TRIENT,2307
Suisse,Champéry,Champery,CHAMPÉRY,2308
Suisse,Collombey-Muraz,Collombey-Muraz,COLLOMBEY-MURAZ,2308
Suisse,Monthey,Monthey,MONTHEY,2308
Suisse,Port-Valais,Port-Valais,PORT-VALAIS,2308
Suisse,Saint-Gingolph,Saint-Gingolph,SAINT-GINGOLPH,2308
Suisse,Troistorrents,Troistorrents,TROISTORRENTS,2308
Suisse,Val-d'Illiez,Val-d'Illiez,VAL-D'ILLIEZ,2308
Suisse,Vionnaz,Vionnaz,VIONNAZ,2308
Suisse,Vouvry,Vouvry,VOUVRY,2308
Suisse,Bister,Bister,BISTER,2309
Suisse,Bitsch,Bitsch,BITSCH,2309
Suisse,Grengiols,Grengiols,GRENGIOLS,2309
Suisse,Riederalp,Riederalp,RIEDERALP,2309
Suisse,Ausserberg,Ausserberg,AUSSERBERG,2309
Suisse,Blatten,Blatten,BLATTEN,2309
Suisse,Bürchen,Burchen,BÜRCHEN,2309
Suisse,Eischoll,Eischoll,EISCHOLL,2309
Suisse,Ferden,Ferden,FERDEN,2309
Suisse,Kippel,Kippel,KIPPEL,2309
Suisse,Niedergesteln,Niedergesteln,NIEDERGESTELN,2309
Suisse,Raron,Raron,RARON,2309
Suisse,Unterbäch,Unterbach,UNTERBÄCH,2309
Suisse,Wiler (Lötschen),Wiler (Lotschen),WILER (LÖTSCHEN),2309
Suisse,Mörel-Filet,Morel-Filet,MÖREL-FILET,2309
Suisse,Steg-Hohtenn,Steg-Hohtenn,STEG-HOHTENN,2309
Suisse,Bettmeralp,Bettmeralp,BETTMERALP,2309
Suisse,Collonges,Collonges,COLLONGES,2310
Suisse,Dorénaz,Dorenaz,DORÉNAZ,2310
Suisse,Evionnaz,Evionnaz,EVIONNAZ,2310
Suisse,Finhaut,Finhaut,FINHAUT,2310
Suisse,Massongex,Massongex,MASSONGEX,2310
Suisse,Saint-Maurice,Saint-Maurice,SAINT-MAURICE,2310
Suisse,Salvan,Salvan,SALVAN,2310
Suisse,Vernayaz,Vernayaz,VERNAYAZ,2310
Suisse,Vérossaz,Verossaz,VÉROSSAZ,2310
Suisse,Chalais,Chalais,CHALAIS,2311
Suisse,Chippis,Chippis,CHIPPIS,2311
Suisse,Grône,Grone,GRÔNE,2311
Suisse,Icogne,Icogne,ICOGNE,2311
Suisse,Lens,Lens,LENS,2311
Suisse,Saint-Léonard,Saint-Leonard,SAINT-LÉONARD,2311
Suisse,Sierre,Sierre,SIERRE,2311
Suisse,Anniviers,Anniviers,ANNIVIERS,2311
Suisse,Crans-Montana,Crans-Montana,CRANS-MONTANA,2311
Suisse,Noble-Contrée,Noble-Contree,NOBLE-CONTRÉE,2311
Suisse,Arbaz,Arbaz,ARBAZ,2312
Suisse,Grimisuat,Grimisuat,GRIMISUAT,2312
Suisse,Savièse,Saviese,SAVIÈSE,2312
Suisse,Sion,Sion,SION,2312
Suisse,Veysonnaz,Veysonnaz,VEYSONNAZ,2312
Suisse,Baltschieder,Baltschieder,BALTSCHIEDER,2313
Suisse,Eisten,Eisten,EISTEN,2313
Suisse,Embd,Embd,EMBD,2313
Suisse,Grächen,Grachen,GRÄCHEN,2313
Suisse,Lalden,Lalden,LALDEN,2313
Suisse,Randa,Randa,RANDA,2313
Suisse,Saas-Almagell,Saas-Almagell,SAAS-ALMAGELL,2313
Suisse,Saas-Balen,Saas-Balen,SAAS-BALEN,2313
Suisse,Saas-Fee,Saas-Fee,SAAS-FEE,2313
Suisse,Saas-Grund,Saas-Grund,SAAS-GRUND,2313
Suisse,St. Niklaus,St. Niklaus,ST. NIKLAUS,2313
Suisse,Stalden (VS),Stalden (VS),STALDEN (VS),2313
Suisse,Staldenried,Staldenried,STALDENRIED,2313
Suisse,Täsch,Tasch,TÄSCH,2313
Suisse,Törbel,Torbel,TÖRBEL,2313
Suisse,Visp,Visp,VISP,2313
Suisse,Visperterminen,Visperterminen,VISPERTERMINEN,2313
Suisse,Zeneggen,Zeneggen,ZENEGGEN,2313
Suisse,Zermatt,Zermatt,ZERMATT,2313
Suisse,Boudry,Boudry,BOUDRY,2400
Suisse,Cortaillod,Cortaillod,CORTAILLOD,2400
Suisse,Rochefort,Rochefort,ROCHEFORT,2400
